A	q	Phi	tau	dq/dA	dPhi/dA	dtau/dA	d2q/dA2	d2Phi/dA2	d2tau/dA2	d3tau/dA3
-78.6433	-3.90409e-36	123.506	968.634	-3.92839e-36	-1.50466	-22.8086	-3.95315e-36	-5.81253e-05	0.250963	-0.0119572
-78.6333	-3.94357e-36	123.491	968.405	-3.96812e-36	-1.50466	-22.8061	-3.99313e-36	-5.81398e-05	0.250966	-0.0047599
-78.6233	-3.98345e-36	123.476	968.177	-4.00825e-36	-1.50466	-22.8036	-4.03352e-36	-5.81543e-05	0.25097	0.00275652
-78.6133	-4.02373e-36	123.461	967.949	-4.04879e-36	-1.50466	-22.8011	-4.07432e-36	-5.81688e-05	0.250974	0.00848372
-78.6033	-4.06443e-36	123.446	967.721	-4.08974e-36	-1.50466	-22.7986	-4.11553e-36	-5.81834e-05	0.250977	0.00996301
-78.5933	-4.10553e-36	123.431	967.493	-4.1311e-36	-1.50466	-22.7961	-4.15715e-36	-5.81979e-05	0.250981	0.00575014
-78.5833	-4.14705e-36	123.416	967.265	-4.17288e-36	-1.50466	-22.7936	-4.1992e-36	-5.82125e-05	0.250985	-0.00179391
-78.5733	-4.18899e-36	123.401	967.038	-4.21509e-36	-1.50467	-22.7911	-4.24168e-36	-5.8227e-05	0.250989	-0.0107878
-78.5633	-4.23135e-36	123.386	966.81	-4.25772e-36	-1.50467	-22.7886	-4.28458e-36	-5.82416e-05	0.250993	-0.0182534
-78.5533	-4.27414e-36	123.371	966.582	-4.30078e-36	-1.50467	-22.7861	-4.32792e-36	-5.82561e-05	0.250997	-0.0196731
-78.5433	-4.31737e-36	123.356	966.354	-4.34428e-36	-1.50467	-22.7835	-4.37169e-36	-5.82707e-05	0.251	-0.0154419
-78.5333	-4.36103e-36	123.341	966.126	-4.38822e-36	-1.50467	-22.781	-4.41591e-36	-5.82853e-05	0.251004	-0.00759147
-78.5233	-4.40514e-36	123.326	965.898	-4.4326e-36	-1.50467	-22.7785	-4.46058e-36	-5.82999e-05	0.251008	-0.000440191
-78.5133	-4.44969e-36	123.311	965.671	-4.47743e-36	-1.50467	-22.776	-4.50569e-36	-5.83145e-05	0.251011	0.00655893
-78.5033	-4.49469e-36	123.296	965.443	-4.52271e-36	-1.50467	-22.7735	-4.55127e-36	-5.8329e-05	0.251015	0.00975573
-78.4933	-4.54014e-36	123.281	965.215	-4.56846e-36	-1.50467	-22.771	-4.5973e-36	-5.83436e-05	0.251019	0.00859482
-78.4833	-4.58606e-36	123.266	964.987	-4.61466e-36	-1.50467	-22.7685	-4.6438e-36	-5.83582e-05	0.251023	0.00178479
-78.4733	-4.63244e-36	123.251	964.76	-4.66133e-36	-1.50467	-22.766	-4.69077e-36	-5.83728e-05	0.251027	-0.00684028
-78.4633	-4.67928e-36	123.236	964.532	-4.70848e-36	-1.50467	-22.7635	-4.73822e-36	-5.83875e-05	0.251031	-0.0162332
-78.4533	-4.72661e-36	123.221	964.304	-4.7561e-36	-1.50467	-22.761	-4.78615e-36	-5.84021e-05	0.251034	-0.0192668
-78.4433	-4.77441e-36	123.206	964.077	-4.8042e-36	-1.50467	-22.7584	-4.83456e-36	-5.84167e-05	0.251038	-0.0179922
-78.4333	-4.82269e-36	123.191	963.849	-4.85279e-36	-1.50467	-22.7559	-4.88346e-36	-5.84313e-05	0.251042	-0.0120912
-78.4233	-4.87147e-36	123.175	963.622	-4.90187e-36	-1.50467	-22.7534	-4.93285e-36	-5.8446e-05	0.251045	-0.00364593
-78.4133	-4.92073e-36	123.16	963.394	-4.95145e-36	-1.50467	-22.7509	-4.98275e-36	-5.84606e-05	0.251049	0.00298874
-78.4033	-4.9705e-36	123.145	963.167	-5.00153e-36	-1.50468	-22.7484	-5.03315e-36	-5.84753e-05	0.251053	0.0086314
